year,quarter,revenue,year_deal,month_deal,price,LTM,multiplier,age,ID,index,name,type,years_remaining
2009,4,714,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2009,4,714,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,1,204,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,1,204,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,1,204,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,2,544,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,2,544,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,2,544,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,3,724,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,3,724,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,3,724,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,4,1802,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,4,1802,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2010,4,1802,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,1,500,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,1,500,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,1,500,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,2,628,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,2,628,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,2,628,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,3,270,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,3,270,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,3,270,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,4,228,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,4,228,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2011,4,228,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2012,1,178,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2012,1,178,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2012,1,178,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2012,3,240,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2012,3,240,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2012,3,240,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2012,4,126,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2012,4,126,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2012,4,126,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,1,66,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,1,66,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,1,66,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,2,226,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,2,226,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,2,226,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,3,422,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,3,422,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,3,422,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,4,350,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,4,350,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2013,4,350,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,1,342,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,1,342,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,1,342,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,2,174,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,2,174,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,2,174,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,3,216,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,3,216,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,3,216,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,4,222,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,4,222,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2014,4,222,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,1,118,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,1,118,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,1,118,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,2,118,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,2,118,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,2,118,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,3,224,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,3,224,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,3,224,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,4,144,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,4,144,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2015,4,144,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,1,124,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,1,124,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,1,124,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,2,114,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,2,114,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,2,114,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,3,134,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,3,134,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,3,134,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,4,152,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,4,152,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2016,4,152,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,1,216,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,1,216,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,1,216,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,2,206,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,2,206,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,2,206,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,3,260,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,3,260,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,3,260,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,4,510,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,4,510,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2017,4,510,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,1,584,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,1,584,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,1,584,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,2,394,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,2,394,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,2,394,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,3,454,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,3,454,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,3,454,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,4,496,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,4,496,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2018,4,496,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,1,496,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,1,496,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,1,496,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,2,448,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,2,448,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,2,448,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,3,484,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,3,484,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,3,484,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,4,442,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,4,442,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,4,442,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,1,546,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,1,546,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,1,546,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,2,564,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,2,564,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,2,564,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,3,824,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,3,824,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,3,824,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,4,994,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,4,994,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2020,4,994,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,1,1056,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,1,1056,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,1,1056,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,2,1020,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,2,1020,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,2,1020,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,3,1030,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,3,1030,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,3,1030,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,4,1036,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,4,1036,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2021,4,1036,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,1,1012,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,1,1012,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,1,1012,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,2,956,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,2,956,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,2,956,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,3,1074,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,3,1074,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,3,1074,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,4,822,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,4,822,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2022,4,822,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,1,786,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,1,786,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,1,786,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,2,682,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,2,682,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,2,682,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,3,690,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,3,690,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,3,690,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,4,666,2024,11,14450,1273,11.35,7.9,4502,3549,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,4,666,2024,11,18200,1272,14.31,8.23,4502,3367,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2023,4,666,2024,11,23370,2198,10.63,8.83,4502,3131,Anarbor: Alt-Rock Performance Royalties,Life of Rights,70
2019,1,2176,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2019,1,2176,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2019,2,1886,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2019,2,1886,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2019,3,959,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2019,3,959,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2019,4,716,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2019,4,716,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2020,1,589,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2020,1,589,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2020,2,579,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2020,2,579,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2020,3,609,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2020,3,609,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2020,4,656,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2020,4,656,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2021,1,499,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2021,1,499,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2021,2,429,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2021,2,429,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2021,3,331,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2021,3,331,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2021,4,326,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2021,4,326,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2022,1,279,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2022,1,279,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2022,2,389,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2022,2,389,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2022,3,516,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2022,3,516,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2022,4,335,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2022,4,335,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2023,1,264,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2023,1,264,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2023,2,242,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2023,2,242,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2023,3,219,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2023,3,219,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2023,4,226,2024,11,16200,5383,3.01,1.45,4486,3507,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2023,4,226,2024,11,18500,1994,9.28,3,4486,3138,Hip-Hop Royalties Featuring City Girls,Life of Rights,70
2009,4,0,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2010,1,26,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2010,2,150,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2010,3,428,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2010,4,806,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2011,1,408,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2011,2,106,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2011,3,334,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2011,4,556,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2012,1,298,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2012,2,1272,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2012,3,1366,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2012,4,300,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2013,1,1470,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2013,2,358,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2013,3,218,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2013,4,714,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
2014,1,2586,2024,11,17000,1506,11.29,12,4481,3146,There For Tomorrow - Alternative Rock Songwriter Royalties,30-Year,30
